rgz_name,name
РУДНИЧКА ПРИЛАЗ 1,Рудничка прилаз 1
РУДНИЧКА ПРИЛАЗ 2,Рудничка прилаз 2
РУДНИЧКА ПРИЛАЗ 3,Рудничка прилаз 3
РУДНИЧКА ПРИЛАЗ 4,Рудничка прилаз 4
РУДНИЧКА ПРИЛАЗ 5,Рудничка прилаз 5
РУДНИЧКА ПРИЛАЗ 6,Рудничка прилаз 6
РУДНИЧКА УЛИЦА,Рудничка
РУЖИНА МАХАЛА,Ружина махала
РУЖИНА ПАДИНА,Ружина падина
РУЖИНА ЋУПРИЈА,Ружина ћуприја
РУЖИНА УЛИЦА,Ружина
РУЈЕВАЧКА УЛИЦА,Рујевачка
РУЈНИЧКА 5.ПРИЛАЗ,Рујничка 5. прилаз
РУМСКА УЛИЦА,Румска
РУНИК МАХАЛА,Руник махала
САВЕ КОВАЧЕВИЋА,Саве Ковачевића
САВЕ ХАЏИЋА 1 ДЕО,Саве Хаџића 1. део
САВЕ ХАЏИЋА 2 ДЕО,Саве Хаџића 2. део
САЛАШИ ПОТЕС ВЕЛИКИ РИТ,Салаши потес Велики рит
САЛАШИ ПОТЕС ГАЛАД,Салаши потес Галад
САЛАШИ ПОТЕС КИНЂА,Салаши потес Кинђа
САЛАШИ ПОТЕС ЛИВАДЕ,Салаши потес Ливаде
САЛАШИ ПОТЕС НАКОВАЧКЕ ЛИВАДЕ,Салаши потес Наковачке ливаде
САЛАШИ ПОТЕС ОЛУШ,Салаши потес Олуш
САЛАШКА УЛИЦА,Салашка
САЛИХ -БЕГА РАСОВЦА,Салих-бега Расовца
САМАРАНОВА УЛИЦА,Самаранова
САМАРСКА УЛИЦА,Самарска
САНСТЕФАНСКА УЛИЦА,Санстефанска
САРИЋА МАХАЛА,Сарића махала
САРИЋА ОСОЈЕ,Сарића осоје
СВЕТИСЛАВА ЈОВАНОВИЋА 1.ПРИЛАЗ,Светислава Јовановића 1. прилаз
СВЕТИСЛАВА РАДОВАНОВИЋА 1 ДЕО,Светислава Радовановића 1. део
СВЕТИСЛАВА РАДОВАНОВИЋА 2 ДЕО,Светислава Радовановића 2. део
СВЕТИСЛАВА РАДОВАНОВИЋА 3 ДЕО,Светислава Радовановића 3. део
СВЕТОГОРСКА УЛИЦА,Светогорска
СВЕТОЗАРА БОРОЈЕВИЋА ОД БОЈНЕ,Светозара Боројевића од бојне
СВЕТОЗАРА МАРКОВИЋА 1 ПРИЛАЗ,Светозара Марковића 1. прилаз
СВЕТОЗАРА МИЛЕТИЋА,Светозара Милетића
СВЕТОСАВСКА УЛИЦА,Светосавска
СВРЉИШКИ ОДРЕД,Сврљишки одред
СВРЉИШКИ ПАРТИЗАНСКИ ОДРЕД,Сврљишки партизански одред
СЕВЕР МАЛА,Север мала
СЕВЕРНА ТРАНСВЕРЗАЛА,Северна трансверзала
СЕДМОГ ЈУЛА 1 ДЕО,Седмог јула 1. део
СЕДМОГ ЈУЛА 2 ДЕСНИ ПРИЛАЗ,Седмог јула 2. десни прилаз
СЕДМОГ ЈУЛА 2 ЛЕВИ ПРИЛАЗ,Седмог јула 2. леви прилаз
СЕСТРЕ БАКОВИЋ ПРИЛАЗ,Сестре Баковић прилаз
СИГЕТ САЛАШИ,Сигет салаши
СИМЕ ЈОЦИЋА ПРИЛАЗ 1,Симе Јоцића прилаз 1
СИМЕОНА КОНЧАРЕВИЋА 1 ДЕО,Симеона Кончаревића 1. део
СИНЂЕЛИЋА ПУТ 1 ДЕО,Синђелића пут 1. део
СИНЂЕЛИЋА ПУТ 4 ДЕО,Синђелића пут 4. део
СИПУЉСКА МАЛА,Сипуљска мала
СИРИШКА УЛИЦА,Сиришка
СЛАВОНСКА УЛИЦА,Славонска
СЛАТИНСКА УЛИЦА,Слатинска
СЛЕНИЧАРСКА УЛИЦА,Сленичарска
СЛИКАРСКА УЛИЦА,Сликарска
СЛОБОДАНА ЈОВИЋА 2 ДЕО,Слободана Јовића 2. део
СЛОБОДАНА ПЕНЕЗИЋА-КРЦУНА ПРИЛАЗ,Слободана Пенезића Крцуна прилаз
СЛОГАРСКА МАХАЛА,Слогарска махала
СМЕДЕРЕВСКИ ПУТ 1 ПРИЛАЗ,Смедеревски пут 1. прилаз
СМЕДЕРЕВСКИ ПУТ 2 ПРИЛАЗ,Смедеревски пут 2. прилаз
СМЕДЕРЕВСКИ ПУТ 3 ПРИЛАЗ,Смедеревски пут 3. прилаз
СМЕДЕРЕВСКИ ПУТ 4 ПРИЛАЗ,Смедеревски пут 4. прилаз
СМОЛУЋСКА УЛИЦА,Смолућска
СОКАК ЦВЕЋА,Сокак цвећа
СОКОБАЊСКА УЛИЦА,Сокобањска
СОКОЛСКА УЛИЦА,Соколска
СОЛАРСКИ ТРГ,Соларски трг
СОЛУНСКА УЛИЦА,Солунска
СОМБОРСКА УЛИЦА,Сомборска
СОПОТНИЧКИХ ВОДОПАДА,Сопотничких водопада
СОПОТСКА УЛИЦА,Сопотска
СОПОЋАНСКА УЛИЦА,Сопоћанска
СПАСОВДАНСКА УЛИЦА,Спасовданска
СПИСКА БАРА,Списка бара
СПОРТСКИ ЦЕНТАР,Спортски центар
СРЕДЊА МАЛА,Средња мала
СРЕДЊА МАХАЛА,Средња махала
СРЕДЊИ ПУТ КРОЗ СЕЛО,Средњи пут кроз село
СРЕДЊИ РИД,Средњи рид
СРЕМСКА УЛИЦА,Сремска
СРЕМСКИХ ВИНОГРАДА,Сремских винограда
СРЕТЕЊСКА УЛИЦА,Сретењска
СРЕТЕЊСКИ ТРГ,Сретењски трг
СТАНКА ТИШМЕ 1 ДЕО,Станка Тишме 1. део
СТАНКА ТИШМЕ 2 ДЕО,Станка Тишме 2. део
СТАНКА ТИШМЕ 3 ДЕО,Станка Тишме 3. део
СТАНКА ТИШМЕ 4 ДЕО,Станка Тишме 4. део
СТАНКА ТИШМЕ 5 ДЕО,Станка Тишме 5. део
СТАНКА ТИШМЕ 6 ДЕО,Станка Тишме 6. део
СТАНКА ТИШМЕ 7 ДЕО,Станка Тишме 7. део
СТАНКА ТИШМЕ 8 ДЕО,Станка Тишме 8. део
СТАНКА ТИШМЕ 9 ДЕО,Станка Тишме 9. део
СТАНКОВИЋЕВА УЛИЦА,Станковићева
СТАНОЈА ГЛАВАША 1.ПРИЛАЗ,Станоја Главаша 1. прилаз
СТАНОЈА ГЛАВАША 2.ПРИЛАЗ,Станоја Главаша 2. прилаз
СТАНОЈА ГЛАВАША 3.ПРИЛАЗ,Станоја Главаша 3. прилаз
СТАНОЈА ГЛАВАША 4.ПРИЛАЗ,Станоја Главаша 4. прилаз
СТАНСКА УЛИЦА,Станска
СТАРА ЛИПОВИЦА,Стара Липовица
СТАРА МАЛА,Стара мала
СТАРА ОПШТИНА,Стара општина
СТАРА СТАЗА,Стара стаза
СТАРА СТРЕЉАНА,Стара стрељана
СТАРА УЛИЦА,Стара
СТАРА ЦЕНТРАЛА,Стара централа
СТАРА ЦРКВА,Стара црква
СТАРА ЧАРШИЈА,Стара чаршија
СТАРА ЏАДА,Стара џада
СТАРАЧКА КОСА,Старачка коса
СТАРЕ ВОДЕНИЦЕ,Старе воденице
СТАРЕ ЗЕМЉЕ,Старе земље
СТАРЕ КАРАУЛЕ,Старе карауле
СТАРЕ КУЋЕ,Старе куће
СТАРЕ ОПШТИНЕ,Старе општине
СТАРЕ ПОРТЕ,Старе порте
СТАРЕ РАНКЕ,Старе ранке
СТАРЕ СРБИЈЕ,Старе Србије
СТАРЕ СТРУГЕ,Старе Струге
СТАРЕ ТРЛЕ,Старе Трле
СТАРЕ ЦИГЛЕ,Старе цигле
СТАРЕ ЧЕСМЕ,Старе чесме
СТАРИ БЕОГРАДСКИ ПУТ ТРЕЋИ ДЕО,Стари Београдски пут 3. део
СТАРИ ЖАБАЉ,Стари Жабаљ
СТАРИ ЖЕДНИК САЛАШИ,Стари Жедник салаши
СТАРИ ЗАЈЕЧАРСКИ ПУТ,Стари Зајечарски пут
СТАРИ ЗАПИС,Стари запис
СТАРИ ЗЛОТСКИ ПУТ,Стари Злотски пут
СТАРИ ИНЂИЈСКИ ПУТ,Стари Инђијски пут
СТАРИ КАЋКИ ПУТ,Стари Каћки пут
СТАРИ КОРЗО,Стари корзо
СТАРИ КУКУРУЗИ,Стари кукурузи
СТАРИ ЛИПОЛИСТ,Стари Липолист
СТАРИ МАЈДАН,Стари мајдан
СТАРИ МЛИН,Стари млин
СТАРИ НАСИП,Стари насип
СТАРИ НЕГОТИНСКИ ПУТ,Стари Неготински пут
СТАРИ ОБОР,Стари обор
СТАРИ ПЕШТАН,Стари Пештан
СТАРИ ПОТОК,Стари поток
СТАРИ ПУТ,Стари пут
СТАРИ ПУТ ЗА КРАЉЕВО-КРАК 2,Стари пут за Краљево - крак 2
СТАРИ ПУТ ЗА РАЉУ 4 ДЕО,Стари пут за Раљу 4. део
СТАРИ САЛАШИ,Стари салаши
СТАРИ СМЕДЕРЕВСКИ ПУТ,Стари Смедеревски пут
СТАРИ ХРАСТ,Стари храст
СТАРИ ШЉИВИЦИ,Стари шљивици
СТАРИ ШОР,Стари шор
СТАРИХ ВИНОГРАДА,Старих винограда
СТАРИХ ХРАСТОВА,Старих храстова
СТАРО ВАШАРИШТЕ,Старо вашариште
СТАРО ГУМНО,Старо гумно
СТАРО СЕЛО,Старо село
СТАРОГ ЗАПИСА,Старог записа
СТАРОГ КАПЕТАНА,Старог капетана
СТАРОГ ХРАСТА,Старог храста
СТАРОГА ХРАСТА,Старога храста
СТАРОГРАДСКИ ТРГ,Староградски трг
СТАРОСЕДЕЛАЧКА УЛИЦА,Староседелачка
СТАРОСРБИЈАНСКА УЛИЦА,Старосрбијанска
СТЕВАНА ФИЛИПОВИЋА 2 ДЕО,Стевана Филиповића 2. део
СТЕВАНОВИЋА МАЛА,Стевановића мала
СТЕВАНОВИЋА УЛИЦА,Стевановића
СТЕКИЋЕВА УЛИЦА,Стекићева
СТЕПАНОВА МАХАЛА,Степанова махала
СТОИМИРОВА МАХАЛА,Стоимирова махала
СТОЛАРСКА УЛИЦА,Столарска
СТОПИЋЕВА УЛИЦА,Стопићева
СТРЊАК САЛАШ МАЛА,Стрњак салаш мала
СТРУМИЧКА УЛИЦА,Струмичка
СТУДЕНИЧКА УЛИЦА,Студеничка
СУБОТИЧКА УЛИЦА,Суботичка
СУВО ПЛАНДИШТЕ 1 ПРИЛАЗ,Суво Пландиште 1. прилаз
СУКОВАЧКА УЛИЦА,Суковачка
СУНЧАНА УЛИЦА,Сунчана
СУТЈЕСКА УЛИЦА,Сутјеска
СУХИ ДОЛ,Сухи дол
СУШИЧКА МАХАЛА,Сушичка махала
ТАМБУРИНА УЛИЦА,Тамбурина
ТАМИШКА УЛИЦА,Тамишка
ТАМНАВСКА 1 ДЕО,Тамнавска 1. део
ТАМНАВСКА 2 ДЕО,Тамнавска 2. део
ТАМНАВСКИХ ПАРТИЗАНА,Тамнавских партизана
ТАНКОСИЋЕВА УЛИЦА,Танкосићева
ТАОРСКА БРДА,Таорска брда
ТАОРСКА ВРЕЛА,Таорска врела
ТАОРСКИ КИК,Таорски кик
ТАСЕ ЖИВАНЧЕВИЋА 1 ПРИЛАЗ,Тасе Живанчевића 1. прилаз
ТЕКЕРИШКА УЛИЦА,Текеришка
ТЕМЕРИНСКА 1 ДЕО,Темеринска 1. део
ТЕМЕРИНСКА 2 ДЕО,Темеринска 2. део
ТЕМЕРИНСКА 3 ДЕО,Темеринска 3. део
ТЕМЕРИНСКА 4 ДЕО,Темеринска 4. део
ТЕМЕРИНСКА 5 ДЕО,Темеринска 5. део
ТЕРЗИЈСКА МАХАЛА,Терзијска махала
ТЕСЛИЋСКА ПРИЛАЗ,Теслићска прилаз
ТОМАЊСКА ПЛАНИНА,Томањска планина
ТОПЛИ ДОЛ,Топли дол
ТОПЛИЧКА 1 ДЕО,Топличка 1. део
ТОПЛИЧКА УЛИЦА,Топличка
ТОПЛИЧКЕ БУНЕ,Топличке буне
ТОПЛИЧКИ КЕЈ,Топлички кеј
ТОПЛИЧКИ ПАРТИЗАНСКИ ОДРЕД,Топлички партизански одред
ТОПЛИЧКИ ПУТ,Топлички пут
ТОПЛИЧКИ УСТАНАК,Топлички устанак
ТОПЛИЧКИ ХЕРОЈИ,Топлички хероји
ТОПЛИЧКИХ ХЕРОЈА,Топличких хероја
ТОПЛИЧКОГ ГВОЗДЕНОГ ПУКА,Топличког гвозденог пука
ТОРЊОШКА УЛИЦА,Торњошка
ТРГ 10 МАРТА,Трг 10. марта
ТРГ ДЕСПОТА ЂУРЂА,Трг деспота Ђурђа
ТРГ ДР МИРКА СТОЈАКОВИЋА,Трг др Мирка Стојаковића
ТРГ ДР МЛАДЕНА ЈОСИФОВИЋА,Трг др Младена Јосифовића
ТРГ ДР ХАЏИ ЈАНОША,Трг др Хаџи Јаноша
ТРГ ЖРТАВА ВЕЛИКОГОСПО. РАЦИЈЕ,Трг жртава Великогоспојинске рације
ТРГ ЖРТАВА ФАШИСТИЧКОГ ТЕРОРА,Трг жртава фашистичког терора
ТРГ ЗАВНОС-А,Трг ЗАВНОС-а
ТРГ ЈЕДИНСТВА,Трг јединства
ТРГ КРАЉА ПЕТРА,Трг краља Петра
ТРГ КРАЉА ПЕТРА ПРВОГ,Трг краља Петра Првог
ТРГ КРАЉА ПЕТРА ПРВОГ ОСЛОБОДИОЦА,Трг краља Петра Првог Ослободиоца
ТРГ КРАЉА ПЕТРА I,Трг краља Петра Првог
ТРГ ОМЛАДИНЕ,Трг омладине
ТРГ ОСЛОБОДИОЦА ПИРОТА,Трг ослободиоца Пирота
ТРГ ОСЛОБОЂЕЊА,Трг ослобођења
ТРГ П БОРАЦА И ЖРТ ФАШ ТЕРОРА,Трг палих бораца и жртава фашизма
ТРГ ПАЛИХ ХЕРОЈА,Трг палих хероја
ТРГ ПАРТИЗАНА,Трг партизана
ТРГ РЕПУБЛИКЕ,Трг републике
ТРГ РУСКИХ КАДЕТА,Трг руских кадета
ТРГ СВ. НИКОЛАЈА,Трг Светог Николаја
ТРГ СВ.ТРОЈСТВА,Трг Светог Тројства
ТРГ СЛОБОДЕ,Трг слободе
ТРГ СОЛУНСКИХ РАТНИКА,Трг солунских ратника
ТРГ ШАБАЧКИХ ЖРТАВА,Трг шабачких жртава
ТРГ. ДР. СТАНИСЛАВА БУКУРОВА,Трг др Станислава Букурова
ТРЕСИЈСКА УЛИЦА,Тресијска
ТРЕЋЕ САНЏ.ПРОЛЕТЕРСКЕ БРИГАДЕ,Треће санџачке пролетерске бригаде
ТРЕЋЕ СРПСКЕ УДАРНЕ БРИГАДЕ,Треће српске ударне бригаде
ТРЕЋЕГ ПОЗИВА,Трећег позива
ТРЕШТИНО ДРВО,Трештино дрво
ТРИГЛАВСКА ПРИЛАЗ,Триглавска прилаз
ТРИДЕСЕТ СЕДМА ДИВИЗИЈА,Тридесет седма дивизија
ТРИДЕСЕТПРВЕ СРПСКЕ БРИГАДЕ,Тридесетпрве српске бригаде
ТРИДЕСЕТПРВОГ ОКТОБРА,Тридесетпрвог октобра
ТРИНАЕСТЕ ПРОЛЕТЕРСКЕ,Тринаесте пролетерске
ТРИНАЕСТИ КИЛОМЕТАР,Тринаести километар
ТРИНАЕСТОГ СЕПТЕМБРА 1 ДЕО,Тринаестог септембра 1. део
ТРИНАЕСТОГ СЕПТЕМБРА 2 ДЕО,Тринаестог септембра 2. део
ТРИНАЕСТОГ СЕПТЕМБРА 3 ДЕО,Тринаестог септембра 3. део
ТРЊАК МАЛА,Трњак мала
ТРЊИШТЕ САЛАШИ,Трњиште салаши
ТРОМЕЂИНА УЛИЦА,Тромеђина
ТУКЉАНСКИ САЛАШИ,Тукљански салаши
ТУРИЈСКА УЛИЦА,Туријска
ТУТИНСКА УЛИЦА,Тутинска
ЋАЋИНА УЛИЦА,Ћаћина
ЋЕЛИН ХРАСТ,Ћелин храст
ЋИРИЋЕВА УЛИЦА,Ћирићева
ЋОСИН ЂЕРАМ,Ћосин ђерам
ЋОСИН САЛАШ,Ћосин салаш
ЋОСИНА МАХАЛА,Ћосина махала
ЋОСИНЕ КОЛИБЕ,Ћосине колибе
ЋОСИЋА МАЛА,Ћосића мала
ЋУРЧИЈИНА УЛИЦА,Ћурчијина
УГРИНОВАЧКИ ПУТ 10 ДЕО,Угриновачки пут 10. део
УГРИНОВАЧКИ ПУТ 11 ДЕО,Угриновачки пут 11. део
УГРИНОВАЧКИ ПУТ 12 ДЕО,Угриновачки пут 12. део
УГРИНОВАЧКИ ПУТ 13 ДЕО,Угриновачки пут 13. део
УГРИНОВАЧКИ ПУТ 14 ДЕО,Угриновачки пут 14. део
УГРИНОВАЧКИ ПУТ 15 ДЕО,Угриновачки пут 15. део
УГРИНОВАЧКИ ПУТ 16 ДЕО,Угриновачки пут 16. део
УГРИНОВАЧКИ ПУТ 17 ДЕО,Угриновачки пут 17. део
УГРИНОВАЧКИ ПУТ 18 ДЕО,Угриновачки пут 18. део
УГРИНОВАЧКИ ПУТ 19 ДЕО,Угриновачки пут 19. део
УГРИНОВАЧКИ ПУТ 2 ДЕО,Угриновачки пут 2. део
УГРИНОВАЧКИ ПУТ 20 ДЕО,Угриновачки пут 20. део
УГРИНОВАЧКИ ПУТ 21 ДЕО,Угриновачки пут 21. део
УГРИНОВАЧКИ ПУТ 22 ДЕО,Угриновачки пут 22. део
УГРИНОВАЧКИ ПУТ 23 ДЕО,Угриновачки пут 23. део
УГРИНОВАЧКИ ПУТ 24 ДЕО,Угриновачки пут 24. део
УГРИНОВАЧКИ ПУТ 25 ДЕО,Угриновачки пут 25. део
УГРИНОВАЧКИ ПУТ 26 ДЕО,Угриновачки пут 26. део
УГРИНОВАЧКИ ПУТ 27 ДЕО,Угриновачки пут 27. део
УГРИНОВАЧКИ ПУТ 3 ДЕО,Угриновачки пут 3. део
УГРИНОВАЧКИ ПУТ 30 ДЕО,Угриновачки пут 30. део
УГРИНОВАЧКИ ПУТ 31 ДЕО,Угриновачки пут 31. део
УГРИНОВАЧКИ ПУТ 32 ДЕО,Угриновачки пут 32. део
УГРИНОВАЧКИ ПУТ 33 ДЕО,Угриновачки пут 33. део
УГРИНОВАЧКИ ПУТ 34 ДЕО,Угриновачки пут 34. део
УГРИНОВАЧКИ ПУТ 36 ДЕО,Угриновачки пут 36. део
УГРИНОВАЧКИ ПУТ 37 ДЕО,Угриновачки пут 37. део
УГРИНОВАЧКИ ПУТ 38 ДЕО,Угриновачки пут 38. део
УГРИНОВАЧКИ ПУТ 39 ДЕО,Угриновачки пут 39. део
УГРИНОВАЧКИ ПУТ 4 ДЕО,Угриновачки пут 4. део
УГРИНОВАЧКИ ПУТ 40 ДЕО,Угриновачки пут 40. део
УГРИНОВАЧКИ ПУТ 41 ДЕО,Угриновачки пут 41. део
УГРИНОВАЧКИ ПУТ 42 ДЕО,Угриновачки пут 42. део
УГРИНОВАЧКИ ПУТ 43 ДЕО,Угриновачки пут 43. део
УГРИНОВАЧКИ ПУТ 5 ДЕО,Угриновачки пут 5. део
УГРИНОВАЧКИ ПУТ 6 ДЕО,Угриновачки пут 6. део
УГРИНОВАЧКИ ПУТ 7 ДЕО,Угриновачки пут 7. део
УГРИНОВАЧКИ ПУТ 8 ДЕО,Угриновачки пут 8. део
УЖАРСКА УЛИЦА,Ужарска
УЖИЧКА 1 ДЕО,Ужичка 1. део
УЗУН-МИРКОВА УЛИЦА,Узун Миркова
УЛИВНА УЛИЦА,Уливна
УЛИЦА БАГРЕМОВА,Багремова
УЛИЦА БЕЋАРА,Бећара
УЛИЦА БРЕЗА,Бреза
УЛИЦА ДУДОВА,Дудова
УЛИЦА ИСПРЕД ШКОЛЕ У ЦРЊЕВУ,Испред школе У Црњеву
УЛИЦА ИТАЛИЈАНСКОГ ПРИЈАТЕЉСТВ,Италијанског пријатељства
УЛИЦА ЈАБЛАНОВА,Јабланова
УЛИЦА ЈАСЕНОВА,Јасенова
УЛИЦА ЈЕЛА,Јела
УЛИЦА ЈОВА,Јова
УЛИЦА КЕСТЕНА,Кестена
УЛИЦА КРАСОЈЕВИЋА,Красојевића
УЛИЦА ЛИПА,Липа
УЛИЦА МАЛОГ РАДОЈИЦЕ,Малог Радојице
УЛИЦА МЕЂУРОВАЧКА,Међуровачка
УЛИЦА МИРА,Мира
УЛИЦА МЛАДИХ,Младих
УЛИЦА ПЕНЗИОНЕРСКА,Пензионерска
УЛИЦА ПЕТ,Улица Пет
УЛИЦА СЕДАМ,Улица Седам
УЛИЦА СЛАНОГ ЈЕЗЕРА,Сланог Језера
УЛИЦА СЛОБОДЕ,Слободе
УЛИЦА ФЕДРАС-А,ФЕДРАС-а
УЛИЦА ХРАСТОВА,Храстова
УЛИЦА ЦУМТОБЕЛ,Цумтобел
УЛИЦА ЧЕМПРЕСА,Чемпреса
УЛИЦА ЧПАЈАКА,Чпајака
УЛИЦА ШЕСТ,Улица Шест
УЛИЦА ШЉИВА,Шљива
УМЕТНИЧА,Уметничка
УМЕТНИЧКА 1 ПРИЛАЗ,Уметничка 1. прилаз
УРОШЕВАЧКА УЛИЦА,Урошевачка
УСТАНИЧКА 2 ДЕО,Устаничка 2. део
УСТАНИЧКА УЛИЦА,Устаничка
ФИЛИМОНОВИЋА ПУТ 1 ДЕО,Филимоновића пут 1. део
ФИЛИМОНОВИЋА ПУТ 2 ДЕО,Филимоновића пут 2. део
ФРАНЦУСКА ПРИЛАЗ,Француска прилаз
ФРУШКОГОРСКА УЛИЦА,Фрушкогорска
ХАЈДУК-ВЕЉКА,Хајдук Вељка
ХАЈДУК-ВЕЉКА 1 ДЕО,Хајдук Вељка 1. део
ХАЈДУК-ВЕЉКА 2 ДЕО,Хајдук Вељка 2. део
ХАЈДУК-ВЕЉКА 3 ДЕО,Хајдук Вељка 3. део
ХАЈДУК-СТАНКА,Хајдук Станка
ХАЈДУК-СТАНКА 2 ДЕО,Хајдук Станка 2. део
ХЕРЦЕГНОВСКА УЛИЦА,Херцегновска
ХИЛАНДАРСКА УЛИЦА,Хиландарска
ХУМСКА 2.ПРИЛАЗ,Хумска 2. прилаз
ХУМСКА УЛИЦА,Хумска
ЦАРА КОНСТАНТИНА ПРИЛАЗ 1,Цара Константина прилаз 1
ЦАРА ЛА3АРА,Цара Лазара
ЦАРА ЛАЗАРА,Цара Лазара
ЦАРА НИКОЛАЈА II,Цара Николаја II
ЦАРА НИКОЛАЈА II РОМАНОВА,Цара Николаја II Романова
ЦАРИБРОДСКОГ ПАРТ. ОДРЕДА,Царибродског партизанског одреда
ЦАРИНСКА УЛИЦА,Царинска
ЦАРИЦЕ ТЕОДОРЕ ПРИЛАЗ 1,Царице Теодоре прилаз 1
ЦАРСКА УЛИЦА,Царска
ЦВЕЈИЋА МАЛА,Цвејића мала
ЦВЕТИНАЧКА УЛИЦА,Цветиначка
ЦВЕТНА УЛИЦА,Цветна
ЦВЕЋАРСКА УЛИЦА,Цвећарска
ЦВИЈИЋЕВА УЛИЦА,Цвијићева
ЦЕГАРСКА УЛИЦА,Цегарска
ЦЕНТАР СЕЛА,Центар села
ЦЕНТАР СЕЛА-ПУТ ЗА ЛАЈКОВАЦ,Центар села - пут за Лајковац
ЦЕНТАР СЕЛА-ПУТ ЗА СТРМОВО,Центар села - пут за Стрмово
ЦЕНТРАЛНА УЛИЦА,Централна
ЦИГАН МАЛА,Циган мала
ЦИГАНСКИ ЛУГ,Цигански луг
ЦИГЛАНСКА УЛИЦА,Цигланска
ЦРВЕНИ БРЕГ ВЕНАЦ 1 ПРИЛАЗ,Црвени брег венац 1. прилаз
ЦРЕПИНОВА МАХАЛА,Црепинова махала
ЦРКВЕНА УЛИЦА,Цигланска
ЦРНОГОРСКА УЛИЦА,Црногорска
ЦУЈИНА УЛИЦА,Цујина
ЧАВДАРСКА МАХАЛА,Чавдарска махала
ЧАМУРЛИЈСКА УЛИЦА,Чамурлијска
ЧАНТАВИР САЛАШИ,Чантавир салаши
ЧАЧАНСКИ ПАРТИЗАНСКИ ОДРЕД,Чачански партизански  одред
ЧЕГАРСКА 1.ПРИЛАЗ,Чегарска 1. прилаз
ЧЕГАРСКА УЛИЦА,Чегарска
ЧЕДОМИРА КРСТИЋА 1.ПРИЛАЗ,Чедомира Крстића 1. прилаз
ЧЕДОМИРА КРСТИЋА 2.ПРИЛАЗ,Чедомира Крстића 2. прилаз
ЧЕРГАРСКА МАХАЛА,Чергарска махала
ЧЕРКЕЗ МАХАЛА,Черкез махала
ЧЕТВРТОГ АПРИЛА 1 ДЕО,Четвртог априла 1. део
ЧЕТВРТОГ АПРИЛА 2 ДЕО,Четвртог априла 2. део
ЧЕТВРТОГ ЈУЛА 1 ПРИЛАЗ,Четвртог јула 1. прилаз
ЧЕТВРТОГ ЈУЛА 2 ПРИЛАЗ,Четвртог јула 2. прилаз
ЧЕТВРТОГ ЈУЛА 3 ПРИЛАЗ,Четвртог јула 3. прилаз
ЧЕТВРТОГ ЈУЛА 4 ПРИЛАЗ,Четвртог јула 4. прилаз
ЧЕТИНАРСКА УЛИЦА,Четинарска
ЧИСТАЦ САЛАШИ,Чистац салаши
ЧКАЉИНА УЛИЦА,Чкаљина
ЧОВКА УЛИЦА,Човка
ЧОКЕШИНСКА УЛИЦА,Чокешинска
ЧУРЋИЈСКА МАХАЛА,Ћурчијска махала
ЧУТУРИНА УЛИЦА,Чутурина
ЏАЈИНЕ ЊИВЕ,Џајине њиве
ШАБАЧКА УЛИЦА,Шабачка
ШАГИ - ГОМБАР САЛАШИ,Шаги - Гомбар салаши
ШАЈКАШКОГ ОДРЕДА,Шајкашког одреда
ШАЈКАШКОГ ПАРТИЗАНСКОГ ОДРЕДА,Шајкашког партизанског одреда
ШАМОТСКА УЛИЦА,Шамотска
ШАНАЦ I,Шанац I
ШАНАЦ II,Шанац II
ШАНАЦ III,Шанац III
ШАНГАЈСКА 1 ДЕО,Шангајска 1. део
ШАНГАЈСКА 10 ДЕО,Шангајска 10. део
ШАНГАЈСКА 11 ДЕО,Шангајска 11. део
ШАНГАЈСКА 12 ДЕО,Шангајска 12. део
ШАНГАЈСКА 2 ДЕО,Шангајска 2. део
ШАНГАЈСКА 3 ДЕО,Шангајска 3. део
ШАНГАЈСКА 4 ДЕО,Шангајска 4. део
ШАНГАЈСКА 5 ДЕО,Шангајска 5. део
ШАНГАЈСКА 6 ДЕО,Шангајска 6. део
ШАНГАЈСКА 7 ДЕО,Шангајска 7. део
ШАНГАЈСКА 8 ДЕО,Шангајска 8. део
ШАНГАЈСКА 9 ДЕО,Шангајска 9. део
ШАШЕВИ САЛАШИ,Шашеви салаши
ШВРАКИНА УЛИЦА,Швракина
ШЕИНОВА МАХАЛА,Шеинова махала
ШЕСТЕ ИСТОЧНО-БОСАНСКЕ 1ДЕО,Шесте источнобосанске  1. део
ШЕСТЕ ИСТОЧНО-БОСАНСКЕ 2ДЕО,Шесте источнобосанске 2. део
ШЕСТЕ ИСТОЧНО-БОСАНСКЕ 3ДЕО,Шесте источнобосанске 3. део
ШЕСТЕ ИСТОЧНО-БОСАНСКЕ 4ДЕО,Шесте источнобосанске 4. део
ШЕСТЕ ИСТОЧНО-БОСАНСКЕ 5ДЕО,Шесте источнобосанске 5. део
ШЕСТЕ ИСТОЧНО-БОСАНСКЕ 6ДЕО,Шесте источнобосанске 6. део
ШЕСТЕ ИСТОЧНО-БОСАНСКЕ БРИГАДЕ,Шесте источнобосанске бригаде
ШЕСТЕ ЛИЧКЕ ДИВИЗИЈЕ,Шесте личке дивизије
ШЕЋЕР МАЛА,Шећер мала
ШИЛОВА УЛИЦА,Шилова
ШИРОКИ ПУТ 1 ДЕО,Широки пут 1. део
ШИРОКИ ПУТ 2 ДЕО,Широки пут 2. део
